Time, h;T brain, °C;T core, °C;T blood, °C;T skin, °C;T body, °C;T muscles, °C;T fat, °C;HR, beats/min;CO, l/h;SV, mL/stroke;Metabolism, kcal/h;Met. skin, kcal/h;Heat flow skin, kcal/h;Sk conduct, kcal/h;Radiation, kcal/h;Air conv, kcal/h;Water conv, kcal/h;Resp los, kcal/h;Balance, kcal/h;Req evap, kcal/h;Poss evap, kcal/h;Real evap, kcal/h;Dripping, g/h;Evap sw rate, g/h;WL, g;Wettedness;Sweat eff;BF skin, l/h;BF muscles, l/h;Shivering, kcal/h;Activity MET, kcal/h;
0,368;36,553;37,049;36,932;27,409;36,052;36,885;34,775;87,555;501,532;95,488;275,518;2,2;23,389;232,1;42,523;212,616;0;9;1,898;9,48;748,595;9,48;0;16,344;22,506;0,03;1;2,516;217,596;119,342;156,176;
0,369;36,554;37,05;36,932;27,408;36,053;36,885;34,775;87,564;501,529;95,478;275,496;2,2;23,391;232,092;42,517;212,586;0;9;1,912;9,48;748,487;9,48;0;16,344;22,525;0,03;1;2,516;217,592;119,32;156,176;
0,37;36,554;37,05;36,933;27,407;36,053;36,886;34,774;87,573;501,525;95,468;275,474;2,2;23,393;232,085;42,511;212,557;0;9;1,925;9,48;748,38;9,48;0;16,344;22,545;0,03;1;2,516;217,589;119,298;156,176;
0,371;36,555;37,051;36,933;27,406;36,054;36,886;34,774;87,581;501,521;95,457;275,452;2,2;23,394;232,078;42,505;212,528;0;9;1,939;9,48;748,273;9,48;0;16,344;22,565;0,03;1;2,516;217,585;119,276;156,176;
0,372;36,555;37,052;36,934;27,405;36,054;36,886;34,773;87,59;501,518;95,447;275,43;2,2;23,396;232,07;42,499;212,498;0;9;1,952;9,48;748,167;9,48;0;16,344;22,584;0,03;1;2,516;217,582;119,254;156,176;
0,373;36,556;37,052;36,934;27,404;36,054;36,886;34,773;87,599;501,514;95,437;275,408;2,2;23,397;232,063;42,493;212,469;0;9;1,964;9,48;748,062;9,48;0;16,344;22,604;0,03;1;2,516;217,578;119,232;156,176;
0,374;36,556;37,053;36,935;27,404;36,055;36,887;34,773;87,607;501,51;95,427;275,386;2,2;23,399;232,055;42,488;212,441;0;9;1,977;9,48;747,957;9,48;0;16,344;22,624;0,03;1;2,516;217,574;119,21;156,176;
0,375;36,557;37,053;36,935;27,403;36,055;36,887;34,772;87,616;501,507;95,417;275,364;2,2;23,401;232,048;42,482;212,412;0;9;1,99;9,48;747,853;9,48;0;16,344;22,643;0,03;1;2,516;217,571;119,188;156,176;
0,376;36,557;37,054;36,935;27,402;36,055;36,887;34,772;87,624;501,503;95,407;275,342;2,2;23,402;232,04;42,476;212,383;0;9;2,002;9,48;747,749;9,48;0;16,344;22,663;0,03;1;2,516;217,567;119,166;156,176;
0,377;36,558;37,055;36,936;27,401;36,056;36,888;34,772;87,633;501,499;95,397;275,32;2,2;23,404;232,033;42,471;212,355;0;9;2,014;9,48;747,646;9,48;0;16,344;22,683;0,03;1;2,516;217,563;119,144;156,176;
0,378;36,558;37,055;36,936;27,4;36,056;36,888;34,771;87,641;501,496;95,387;275,298;2,2;23,405;232,025;42,465;212,327;0;9;2,026;9,48;747,543;9,48;0;16,344;22,703;0,03;1;2,516;217,56;119,122;156,176;
0,379;36,558;37,056;36,937;27,399;36,057;36,888;34,771;87,65;501,492;95,377;275,276;2,2;23,407;232,018;42,459;212,298;0;9;2,038;9,48;747,441;9,48;0;16,344;22,723;0,03;1;2,516;217,556;119,1;156,176;
0,38;36,559;37,056;36,937;27,398;36,057;36,889;34,771;87,658;501,488;95,367;275,254;2,2;23,408;232,011;42,454;212,27;0;9;2,049;9,48;747,34;9,48;0;16,344;22,743;0,03;1;2,516;217,552;119,078;156,176;
0,381;36,559;37,057;36,938;27,398;36,057;36,889;34,77;87,667;501,485;95,357;275,233;2,2;23,41;232,003;42,448;212,243;0;9;2,061;9,48;747,239;9,48;0;16,344;22,762;0,03;1;2,516;217,549;119,057;156,176;
0,382;36,56;37,057;36,938;27,397;36,058;36,889;34,77;87,675;501,481;95,348;275,211;2,2;23,411;231,996;42,443;212,215;0;9;2,072;9,48;747,139;9,48;0;16,344;22,782;0,03;1;2,516;217,545;119,035;156,176;
0,383;36,56;37,058;36,938;27,396;36,058;36,889;34,77;87,684;501,477;95,338;275,189;2,2;23,413;231,988;42,437;212,187;0;9;2,083;9,48;747,039;9,48;0;16,344;22,802;0,03;1;2,516;217,541;119,013;156,176;
0,384;36,561;37,058;36,939;27,395;36,058;36,89;34,769;87,692;501,474;95,328;275,167;2,2;23,414;231,981;42,432;212,16;0;9;2,094;9,48;746,939;9,48;0;16,344;22,822;0,03;1;2,516;217,538;118,991;156,176;
0,385;36,561;37,059;36,939;27,394;36,059;36,89;34,769;87,7;501,47;95,318;275,145;2,2;23,416;231,973;42,426;212,133;0;9;2,105;9,48;746,841;9,48;0;16,344;22,842;0,03;1;2,516;217,534;118,969;156,176;
0,386;36,562;37,06;36,94;27,394;36,059;36,89;34,769;87,708;501,467;95,309;275,123;2,2;23,417;231,966;42,421;212,106;0;9;2,116;9,48;746,742;9,48;0;16,344;22,862;0,03;1;2,516;217,53;118,947;156,176;
0,387;36,562;37,06;36,94;27,393;36,06;36,891;34,769;87,717;501,463;95,299;275,101;2,2;23,419;231,958;42,415;212,079;0;9;2,126;9,48;746,645;9,48;0;16,344;22,882;0,03;1;2,516;217,527;118,925;156,176;
0,388;36,563;37,061;36,94;27,392;36,06;36,891;34,768;87,725;501,459;95,289;275,079;2,2;23,42;231,951;42,41;212,052;0;9;2,136;9,48;746,547;9,48;0;16,344;22,902;0,03;1;2,516;217,523;118,903;156,176;
0,389;36,563;37,061;36,941;27,391;36,06;36,891;34,768;87,733;501,456;95,28;275,057;2,2;23,422;231,943;42,405;212,025;0;9;2,147;9,48;746,451;9,48;0;16,344;22,922;0,03;1;2,516;217,519;118,881;156,176;
0,39;36,564;37,062;36,941;27,39;36,061;36,891;34,768;87,741;501,452;95,27;275,036;2,2;23,423;231,936;42,399;211,998;0;9;2,157;9,48;746,355;9,48;0;16,344;22,942;0,03;1;2,516;217,516;118,86;156,176;
0,391;36,564;37,062;36,942;27,39;36,061;36,892;34,767;87,749;501,448;95,261;275,014;2,2;23,425;231,928;42,394;211,972;0;9;2,167;9,48;746,259;9,48;0;16,344;22,962;0,03;1;2,516;217,512;118,838;156,176;
0,392;36,565;37,063;36,942;27,389;36,061;36,892;34,767;87,757;501,445;95,251;274,992;2,2;23,426;231,921;42,389;211,946;0;9;2,176;9,48;746,164;9,48;0;16,344;22,982;0,03;1;2,516;217,509;118,816;156,176;
0,393;36,565;37,063;36,942;27,388;36,062;36,892;34,767;87,766;501,441;95,242;274,97;2,2;23,427;231,913;42,384;211,92;0;9;2,186;9,48;746,069;9,48;0;16,344;23,002;0,03;1;2,516;217,505;118,794;156,176;
0,394;36,566;37,064;36,943;27,387;36,062;36,892;34,767;87,774;501,437;95,232;274,948;2,2;23,429;231,906;42,378;211,893;0;9;2,196;9,48;745,975;9,48;0;16,344;23,023;0,03;1;2,516;217,501;118,772;156,176;
0,395;36,566;37,065;36,943;27,387;36,062;36,893;34,766;87,782;501,434;95,223;274,927;2,2;23,43;231,898;42,373;211,868;0;9;2,205;9,48;745,881;9,48;0;16,344;23,043;0,03;1;2,516;217,498;118,751;156,176;
0,396;36,567;37,065;36,944;27,386;36,063;36,893;34,766;87,79;501,43;95,214;274,905;2,2;23,432;231,891;42,368;211,842;0;9;2,214;9,48;745,788;9,48;0;16,344;23,063;0,03;1;2,516;217,494;118,729;156,176;
0,397;36,567;37,066;36,944;27,385;36,063;36,893;34,766;87,798;501,427;95,204;274,883;2,2;23,433;231,883;42,363;211,816;0;9;2,223;9,48;745,695;9,48;0;16,344;23,083;0,03;1;2,516;217,49;118,707;156,176;
0,398;36,568;37,066;36,944;27,384;36,063;36,894;34,766;87,805;501,423;95,195;274,861;2,2;23,435;231,876;42,358;211,791;0;9;2,232;9,48;745,603;9,48;0;16,344;23,103;0,03;1;2,516;217,487;118,685;156,176;
0,399;36,568;37,067;36,945;27,384;36,064;36,894;34,765;87,813;501,419;95,186;274,84;2,2;23,436;231,868;42,353;211,765;0;9;2,241;9,48;745,511;9,48;0;16,344;23,123;0,03;1;2,516;217,483;118,664;156,176;
0,4;36,568;37,067;36,945;27,383;36,064;36,894;34,765;87,821;501,416;95,176;274,818;2,2;23,437;231,861;42,348;211,74;0;9;2,25;9,48;745,42;9,48;0;16,344;23,144;0,03;1;2,516;217,48;118,642;156,176;
0,401;36,569;37,068;36,946;27,382;36,065;36,894;34,765;87,829;501,412;95,167;274,796;2,2;23,439;231,853;42,343;211,715;0;9;2,258;9,48;745,329;9,48;0;16,344;23,164;0,03;1;2,516;217,476;118,62;156,176;
0,402;36,569;37,068;36,946;27,381;36,065;36,895;34,765;87,837;501,409;95,158;274,775;2,2;23,44;231,846;42,338;211,69;0;9;2,267;9,48;745,239;9,48;0;16,344;23,184;0,03;1;2,516;217,472;118,599;156,176;
0,403;36,57;37,069;36,946;27,381;36,065;36,895;34,764;87,845;501,405;95,149;274,753;2,2;23,441;231,838;42,333;211,665;0;9;2,275;9,48;745,149;9,48;0;16,344;23,204;0,03;1;2,516;217,469;118,577;156,176;
0,404;36,57;37,069;36,947;27,38;36,066;36,895;34,764;87,853;501,401;95,14;274,732;2,2;23,443;231,831;42,328;211,64;0;9;2,283;9,48;745,06;9,48;0;16,344;23,225;0,03;1;2,516;217,465;118,556;156,176;
0,405;36,571;37,07;36,947;27,379;36,066;36,895;34,764;87,86;501,398;95,131;274,71;2,2;23,444;231,823;42,323;211,615;0;9;2,291;9,48;744,971;9,48;0;16,344;23,245;0,03;1;2,516;217,462;118,534;156,176;
0,406;36,571;37,07;36,948;27,378;36,066;36,896;34,764;87,868;501,394;95,122;274,689;2,2;23,446;231,816;42,318;211,591;0;9;2,299;9,48;744,882;9,48;0;16,344;23,265;0,03;1;2,516;217,458;118,513;156,176;
0,407;36,572;37,071;36,948;27,378;36,067;36,896;34,763;87,876;501,391;95,113;274,667;2,2;23,447;231,809;42,313;211,566;0;9;2,307;9,48;744,794;9,48;0;16,344;23,285;0,03;1;2,516;217,454;118,491;156,176;
0,408;36,572;37,071;36,948;27,377;36,067;36,896;34,763;87,883;501,387;95,104;274,646;2,2;23,448;231,801;42,308;211,542;0;9;2,315;9,48;744,707;9,48;0;16,344;23,306;0,03;1;2,516;217,451;118,47;156,176;
0,409;36,573;37,072;36,949;27,376;36,067;36,896;34,763;87,891;501,384;95,095;274,624;2,2;23,45;231,794;42,303;211,518;0;9;2,322;9,48;744,619;9,48;0;16,344;23,326;0,03;1;2,516;217,447;118,448;156,176;
0,41;36,573;37,073;36,949;27,376;36,068;36,897;34,763;87,899;501,38;95,086;274,603;2,2;23,451;231,786;42,298;211,494;0;9;2,33;9,48;744,533;9,48;0;16,344;23,346;0,03;1;2,516;217,444;118,427;156,176;
0,411;36,574;37,073;36,95;27,375;36,068;36,897;34,762;87,906;501,376;95,077;274,581;2,2;23,452;231,779;42,294;211,47;0;9;2,337;9,48;744,446;9,48;0;16,344;23,367;0,03;1;2,516;217,44;118,405;156,176;
0,412;36,574;37,074;36,95;27,374;36,068;36,897;34,762;87,914;501,373;95,068;274,56;2,2;23,454;231,771;42,289;211,446;0;9;2,345;9,48;744,36;9,48;0;16,344;23,387;0,03;1;2,516;217,437;118,384;156,176;
0,413;36,574;37,074;36,95;27,374;36,069;36,897;34,762;87,921;501,369;95,059;274,539;2,2;23,455;231,764;42,284;211,422;0;9;2,352;9,48;744,275;9,48;0;16,344;23,408;0,03;1;2,516;217,433;118,363;156,176;
0,414;36,575;37,075;36,951;27,373;36,069;36,898;34,762;87,929;501,366;95,05;274,517;2,2;23,456;231,757;42,279;211,398;0;9;2,359;9,48;744,19;9,48;0;16,344;23,428;0,03;1;2,516;217,43;118,341;156,176;
0,415;36,575;37,075;36,951;27,372;36,069;36,898;34,762;87,936;501,362;95,042;274,496;2,2;23,457;231,749;42,275;211,375;0;9;2,366;9,48;744,105;9,48;0;16,344;23,448;0,03;1;2,516;217,426;118,32;156,176;
0,416;36,576;37,076;36,951;27,371;36,07;36,898;34,761;87,944;501,359;95,033;274,475;2,2;23,459;231,742;42,27;211,351;0;9;2,373;9,48;744,021;9,48;0;16,344;23,469;0,03;1;2,516;217,422;118,299;156,176;
0,417;36,576;37,076;36,952;27,371;36,07;36,898;34,761;87,951;501,355;95,024;274,454;2,2;23,46;231,735;42,265;211,328;0;9;2,379;9,48;743,937;9,48;0;16,344;23,489;0,03;1;2,516;217,419;118,278;156,176;
0,418;36,577;37,077;36,952;27,37;36,07;36,899;34,761;87,959;501,352;95,016;274,432;2,2;23,461;231,727;42,261;211,305;0;9;2,386;9,48;743,854;9,48;0;16,344;23,51;0,03;1;2,516;217,415;118,256;156,176;
0,419;36,577;37,077;36,953;27,369;36,071;36,899;34,761;87,966;501,348;95,007;274,411;2,2;23,463;231,72;42,256;211,282;0;9;2,392;9,48;743,771;9,48;0;16,344;23,53;0,03;1;2,516;217,412;118,235;156,176;
0,42;36,578;37,078;36,953;27,369;36,071;36,899;34,761;87,974;501,345;94,998;274,39;2,2;23,464;231,712;42,251;211,259;0;9;2,399;9,48;743,689;9,48;0;16,344;23,551;0,03;1;2,516;217,408;118,214;156,176;
0,421;36,578;37,078;36,953;27,368;36,071;36,899;34,76;87,981;501,341;94,99;274,369;2,2;23,465;231,705;42,247;211,236;0;9;2,405;9,48;743,607;9,48;0;16,344;23,571;0,03;1;2,516;217,405;118,193;156,176;
0,422;36,578;37,079;36,954;27,367;36,072;36,9;34,76;87,988;501,338;94,981;274,348;2,2;23,466;231,698;42,242;211,213;0;9;2,412;9,48;743,525;9,48;0;16,344;23,592;0,03;1;2,516;217,401;118,172;156,176;
0,423;36,579;37,079;36,954;27,367;36,072;36,9;34,76;87,996;501,334;94,972;274,327;2,2;23,468;231,691;42,238;211,191;0;9;2,418;9,48;743,444;9,48;0;16,344;23,612;0,03;1;2,516;217,398;118,151;156,176;
0,424;36,579;37,08;36,954;27,366;36,072;36,9;34,76;88,003;501,331;94,964;274,306;2,2;23,469;231,683;42,233;211,168;0;9;2,424;9,48;743,363;9,48;0;16,344;23,633;0,03;1;2,516;217,394;118,13;156,176;
0,425;36,58;37,08;36,955;27,365;36,073;36,9;34,76;88,01;501,327;94,955;274,285;2,2;23,47;231,676;42,229;211,145;0;9;2,43;9,48;743,282;9,48;0;16,344;23,653;0,03;1;2,516;217,391;118,109;156,176;
0,426;36,58;37,081;36,955;27,365;36,073;36,901;34,759;88,017;501,324;94,947;274,264;2,2;23,471;231,669;42,224;211,123;0;9;2,436;9,48;743,202;9,48;0;16,344;23,674;0,03;1;2,516;217,387;118,088;156,176;
0,427;36,581;37,081;36,955;27,364;36,073;36,901;34,759;88,025;501,32;94,939;274,243;2,2;23,473;231,661;42,22;211,101;0;9;2,441;9,48;743,122;9,48;0;16,344;23,694;0,03;1;2,516;217,384;118,067;156,176;
0,428;36,581;37,082;36,956;27,363;36,074;36,901;34,759;88,032;501,317;94,93;274,222;2,2;23,474;231,654;42,215;211,079;0;9;2,447;9,48;743,043;9,48;0;16,344;23,715;0,03;1;2,516;217,38;118,046;156,176;
0,429;36,582;37,082;36,956;27,363;36,074;36,901;34,759;88,039;501,313;94,922;274,201;2,2;23,475;231,647;42,211;211,057;0;9;2,453;9,48;742,964;9,48;0;16,344;23,735;0,03;1;2,516;217,377;118,025;156,176;
0,43;36,582;37,083;36,957;27,362;36,074;36,902;34,759;88,046;501,31;94,913;274,18;2,2;23,476;231,64;42,207;211,035;0;9;2,458;9,48;742,885;9,48;0;16,344;23,756;0,03;1;2,516;217,373;118,004;156,176;
0,431;36,582;37,083;36,957;27,362;36,075;36,902;34,758;88,053;501,306;94,905;274,16;2,2;23,477;231,632;42,202;211,013;0;9;2,464;9,48;742,807;9,48;0;16,344;23,777;0,03;1;2,516;217,37;117,984;156,176;
0,432;36,583;37,083;36,957;27,361;36,075;36,902;34,758;88,06;501,303;94,897;274,139;2,2;23,479;231,625;42,198;210,991;0;9;2,469;9,48;742,729;9,48;0;16,344;23,797;0,03;1;2,516;217,367;117,963;156,176;
0,433;36,583;37,084;36,958;27,36;36,075;36,902;34,758;88,067;501,299;94,889;274,118;2,2;23,48;231,618;42,194;210,97;0;9;2,474;9,48;742,652;9,48;0;16,344;23,818;0,03;1;2,516;217,363;117,942;156,176;
0,434;36,584;37,084;36,958;27,36;36,076;36,903;34,758;88,074;501,296;94,88;274,098;2,2;23,481;231,611;42,189;210,948;0;9;2,479;9,48;742,575;9,48;0;16,344;23,838;0,03;1;2,516;217,36;117,922;156,176;
0,435;36,584;37,085;36,958;27,359;36,076;36,903;34,758;88,081;501,292;94,872;274,077;2,2;23,482;231,604;42,185;210,927;0;9;2,484;9,48;742,498;9,48;0;16,344;23,859;0,03;1;2,516;217,356;117,901;156,176;
0,436;36,585;37,085;36,959;27,358;36,076;36,903;34,758;88,088;501,289;94,864;274,056;2,2;23,483;231,597;42,181;210,905;0;9;2,49;9,48;742,422;9,48;0;16,344;23,88;0,03;1;2,516;217,353;117,88;156,176;
0,437;36,585;37,086;36,959;27,358;36,077;36,903;34,758;88,095;501,286;94,856;274,036;2,2;23,485;231,589;42,176;210,884;0;9;2,494;9,48;742,346;9,48;0;16,344;23,9;0,03;1;2,516;217,349;117,86;156,176;
0,438;36,585;37,086;36,959;27,357;36,077;36,904;34,757;88,102;501,282;94,848;274,015;2,2;23,486;231,582;42,172;210,863;0;9;2,499;9,48;742,27;9,48;0;16,344;23,921;0,03;1;2,516;217,346;117,839;156,176;
0,439;36,586;37,087;36,96;27,357;36,077;36,904;34,757;88,109;501,279;94,839;273,995;2,2;23,487;231,575;42,168;210,842;0;9;2,504;9,48;742,195;9,48;0;16,344;23,942;0,03;1;2,516;217,343;117,819;156,176;
0,44;36,586;37,087;36,96;27,356;36,078;36,904;34,757;88,116;501,275;94,831;273,974;2,2;23,488;231,568;42,164;210,821;0;9;2,509;9,48;742,12;9,48;0;16,344;23,962;0,03;1;2,516;217,339;117,798;156,176;
0,441;36,587;37,088;36,96;27,355;36,078;36,904;34,757;88,123;501,272;94,823;273,954;2,2;23,489;231,561;42,16;210,8;0;9;2,513;9,48;742,045;9,48;0;16,344;23,983;0,03;1;2,516;217,336;117,778;156,176;
0,442;36,587;37,088;36,961;27,355;36,078;36,904;34,757;88,13;501,269;94,815;273,933;2,2;23,49;231,554;42,155;210,779;0;9;2,518;9,48;741,971;9,48;0;16,344;24,004;0,03;1;2,516;217,332;117,757;156,176;
0,443;36,587;37,089;36,961;27,354;36,078;36,905;34,757;88,137;501,265;94,807;273,913;2,2;23,492;231,547;42,151;210,758;0;9;2,522;9,48;741,897;9,48;0;16,344;24,024;0,03;1;2,516;217,329;117,737;156,176;
0,444;36,588;37,089;36,961;27,354;36,079;36,905;34,756;88,144;501,262;94,799;273,893;2,2;23,493;231,54;42,147;210,738;0;9;2,527;9,48;741,824;9,48;0;16,344;24,045;0,03;1;2,516;217,326;117,717;156,176;
0,445;36,588;37,09;36,962;27,353;36,079;36,905;34,756;88,15;501,258;94,791;273,873;2,2;23,494;231,533;42,143;210,717;0;9;2,531;9,48;741,75;9,48;0;16,344;24,066;0,03;1;2,516;217,322;117,697;156,176;
0,446;36,589;37,09;36,962;27,352;36,079;36,905;34,756;88,157;501,255;94,783;273,852;2,2;23,495;231,526;42,139;210,697;0;9;2,535;9,48;741,678;9,48;0;16,344;24,086;0,03;1;2,516;217,319;117,676;156,176;
0,447;36,589;37,091;36,962;27,352;36,08;36,906;34,756;88,164;501,252;94,775;273,832;2,2;23,496;231,519;42,135;210,677;0;9;2,54;9,48;741,605;9,48;0;16,344;24,107;0,03;1;2,516;217,315;117,656;156,176;
0,448;36,59;37,091;36,963;27,351;36,08;36,906;34,756;88,171;501,248;94,768;273,812;2,2;23,497;231,512;42,131;210,656;0;9;2,544;9,48;741,533;9,48;0;16,344;24,128;0,03;1;2,516;217,312;117,636;156,176;
0,449;36,59;37,091;36,963;27,351;36,08;36,906;34,756;88,177;501,245;94,76;273,792;2,2;23,498;231,505;42,127;210,636;0;9;2,548;9,48;741,461;9,48;0;16,344;24,149;0,03;1;2,516;217,309;117,616;156,176;
0,45;36,59;37,092;36,963;27,35;36,081;36,906;34,756;88,184;501,242;94,752;273,772;2,2;23,499;231,498;42,123;210,616;0;9;2,552;9,48;741,39;9,48;0;16,344;24,169;0,03;1;2,516;217,305;117,596;156,176;
0,451;36,591;37,092;36,964;27,349;36,081;36,907;34,756;88,191;501,238;94,744;273,752;2,2;23,501;231,491;42,119;210,596;0;9;2,556;9,48;741,318;9,48;0;16,344;24,19;0,03;1;2,516;217,302;117,576;156,176;
0,452;36,591;37,093;36,964;27,349;36,081;36,907;34,755;88,197;501,235;94,736;273,732;2,2;23,502;231,484;42,115;210,576;0;9;2,56;9,48;741,248;9,48;0;16,344;24,211;0,03;1;2,516;217,299;117,556;156,176;
0,453;36,592;37,093;36,964;27,348;36,082;36,907;34,755;88,204;501,232;94,729;273,712;2,2;23,503;231,477;42,111;210,556;0;9;2,563;9,48;741,177;9,48;0;16,344;24,232;0,03;1;2,516;217,295;117,536;156,176;
0,454;36,592;37,094;36,965;27,348;36,082;36,907;34,755;88,211;501,228;94,721;273,692;2,2;23,504;231,47;42,107;210,537;0;9;2,567;9,48;741,107;9,48;0;16,344;24,252;0,03;1;2,516;217,292;117,516;156,176;
0,455;36,592;37,094;36,965;27,347;36,082;36,907;34,755;88,217;501,225;94,713;273,672;2,2;23,505;231,463;42,103;210,517;0;9;2,571;9,48;741,037;9,48;0;16,344;24,273;0,03;1;2,516;217,289;117,496;156,176;
0,456;36,593;37,095;36,965;27,347;36,082;36,908;34,755;88,224;501,222;94,705;273,652;2,2;23,506;231,457;42,099;210,498;0;9;2,574;9,48;740,967;9,48;0;16,344;24,294;0,03;1;2,516;217,286;117,476;156,176;
0,457;36,593;37,095;36,966;27,346;36,083;36,908;34,755;88,23;501,218;94,698;273,632;2,2;23,507;231,45;42,095;210,478;0;9;2,578;9,48;740,898;9,48;0;16,344;24,315;0,03;1;2,516;217,282;117,456;156,176;
0,458;36,594;37,095;36,966;27,346;36,083;36,908;34,755;88,237;501,215;94,69;273,612;2,2;23,508;231,443;42,091;210,459;0;9;2,581;9,48;740,829;9,48;0;16,344;24,335;0,03;1;2,516;217,279;117,436;156,176;
0,459;36,594;37,096;36,966;27,345;36,083;36,908;34,755;88,243;501,212;94,683;273,593;2,2;23,509;231,436;42,087;210,439;0;9;2,585;9,48;740,761;9,48;0;16,344;24,356;0,03;1;2,516;217,276;117,417;156,176;
0,46;36,594;37,096;36,967;27,344;36,084;36,909;34,754;88,25;501,209;94,675;273,573;2,2;23,51;231,429;42,084;210,42;0;9;2,588;9,48;740,692;9,48;0;16,344;24,377;0,03;1;2,516;217,272;117,397;156,176;
0,461;36,595;37,097;36,967;27,344;36,084;36,909;34,754;88,256;501,205;94,667;273,553;2,2;23,511;231,422;42,08;210,401;0;9;2,591;9,48;740,625;9,48;0;16,344;24,398;0,03;1;2,516;217,269;117,377;156,176;
0,462;36,595;37,097;36,967;27,343;36,084;36,909;34,754;88,263;501,202;94,66;273,534;2,2;23,513;231,416;42,076;210,382;0;9;2,595;9,48;740,557;9,48;0;16,344;24,419;0,03;1;2,516;217,266;117,358;156,176;
0,463;36,596;37,098;36,968;27,343;36,084;36,909;34,754;88,269;501,199;94,652;273,514;2,2;23,514;231,409;42,072;210,363;0;9;2,598;9,48;740,49;9,48;0;16,344;24,439;0,03;1;2,516;217,263;117,338;156,176;
0,464;36,596;37,098;36,968;27,342;36,085;36,909;34,754;88,276;501,196;94,645;273,495;2,2;23,515;231,402;42,068;210,344;0;9;2,601;9,48;740,422;9,48;0;16,344;24,46;0,03;1;2,516;217,259;117,319;156,176;
0,465;36,596;37,099;36,968;27,342;36,085;36,91;34,754;88,282;501,192;94,637;273,475;2,2;23,516;231,395;42,065;210,326;0;9;2,604;9,48;740,356;9,48;0;16,344;24,481;0,03;1;2,516;217,256;117,299;156,176;
0,466;36,597;37,099;36,969;27,341;36,085;36,91;34,754;88,288;501,189;94,63;273,456;2,2;23,517;231,389;42,061;210,307;0;9;2,607;9,48;740,289;9,48;0;16,344;24,502;0,03;1;2,516;217,253;117,28;156,176;
0,467;36,597;37,099;36,969;27,341;36,086;36,91;34,754;88,295;501,186;94,623;273,436;2,2;23,518;231,382;42,057;210,288;0;9;2,61;9,48;740,223;9,48;0;16,344;24,523;0,03;1;2,516;217,25;117,26;156,176;
0,468;36,598;37,1;36,969;27,34;36,086;36,91;34,754;88,301;501,183;94,615;273,417;2,2;23,519;231,375;42,054;210,27;0;9;2,613;9,48;740,157;9,48;0;16,344;24,544;0,03;1;2,516;217,246;117,241;156,176;
0,469;36,598;37,1;36,97;27,34;36,086;36,91;34,754;88,307;501,179;94,608;273,398;2,2;23,52;231,369;42,05;210,251;0;9;2,616;9,48;740,092;9,48;0;16,344;24,564;0,03;1;2,516;217,243;117,222;156,176;
0,47;36,598;37,101;36,97;27,339;36,087;36,911;34,753;88,314;501,176;94,601;273,378;2,2;23,521;231,362;42,046;210,233;0;9;2,618;9,48;740,027;9,48;0;16,344;24,585;0,03;1;2,516;217,24;117,202;156,176;
0,471;36,599;37,101;36,97;27,338;36,087;36,911;34,753;88,32;501,173;94,593;273,359;2,2;23,522;231,356;42,042;210,214;0;9;2,621;9,48;739,962;9,48;0;16,344;24,606;0,03;1;2,516;217,237;117,183;156,176;
0,472;36,599;37,102;36,971;27,338;36,087;36,911;34,753;88,326;501,17;94,586;273,34;2,2;23,523;231,349;42,039;210,196;0;9;2,624;9,48;739,897;9,48;0;16,344;24,627;0,03;1;2,516;217,234;117,164;156,176;
0,473;36,6;37,102;36,971;27,337;36,087;36,911;34,753;88,332;501,167;94,579;273,321;2,2;23,524;231,342;42,035;210,178;0;9;2,627;9,48;739,832;9,48;0;16,344;24,648;0,03;1;2,516;217,23;117,145;156,176;
0,474;36,6;37,102;36,971;27,337;36,088;36,912;34,753;88,339;501,163;94,571;273,302;2,2;23,525;231,336;42,032;210,16;0;9;2,629;9,48;739,768;9,48;0;16,344;24,669;0,03;1;2,516;217,227;117,126;156,176;
0,475;36,6;37,103;36,971;27,336;36,088;36,912;34,753;88,345;501,16;94,564;273,283;2,2;23,526;231,329;42,028;210,142;0;9;2,632;9,48;739,705;9,48;0;16,344;24,69;0,03;1;2,516;217,224;117,107;156,176;
0,476;36,601;37,103;36,972;27,336;36,088;36,912;34,753;88,351;501,157;94,557;273,264;2,2;23,527;231,323;42,024;210,124;0;9;2,634;9,48;739,641;9,48;0;16,344;24,711;0,03;1;2,516;217,221;117,088;156,176;
0,477;36,601;37,104;36,972;27,335;36,089;36,912;34,753;88,357;501,154;94,55;273,245;2,2;23,528;231,316;42,021;210,106;0;9;2,637;9,48;739,578;9,48;0;16,344;24,731;0,03;1;2,516;217,218;117,069;156,176;
0,478;36,602;37,104;36,972;27,335;36,089;36,912;34,753;88,363;501,151;94,543;273,226;2,2;23,529;231,31;42,017;210,088;0;9;2,639;9,48;739,515;9,48;0;16,344;24,752;0,03;1;2,516;217,215;117,05;156,176;
0,479;36,602;37,104;36,973;27,334;36,089;36,913;34,753;88,369;501,148;94,535;273,207;2,2;23,53;231,303;42,014;210,071;0;9;2,641;9,48;739,452;9,48;0;16,344;24,773;0,03;1;2,516;217,211;117,031;156,176;
0,48;36,602;37,105;36,973;27,334;36,089;36,913;34,753;88,376;501,144;94,528;273,188;2,2;23,531;231,297;42,01;210,053;0;9;2,644;9,48;739,39;9,48;0;16,344;24,794;0,03;1;2,516;217,208;117,012;156,176;
