Time, h;T brain, °C;T core, °C;T blood, °C;T skin, °C;T body, °C;T muscles, °C;T fat, °C;HR, beats/min;CO, l/h;SV, mL/stroke;Metabolism, kcal/h;Met. skin, kcal/h;Heat flow skin, kcal/h;Sk conduct, kcal/h;Radiation, kcal/h;Air conv, kcal/h;Water conv, kcal/h;Resp los, kcal/h;Balance, kcal/h;Req evap, kcal/h;Poss evap, kcal/h;Real evap, kcal/h;Dripping, g/h;Evap sw rate, g/h;WL, g;Wettedness;Sweat eff;BF skin, l/h;BF muscles, l/h;Shivering, kcal/h;Activity MET, kcal/h;
0,364;36,222;36,784;36,58;25,678;35,54;36,116;34,05;71,295;386,306;90,324;232,603;2,2;26,342;253,232;62,385;223,002;0;9;-71,265;9,48;635,184;9,48;0;16,344;22,294;0,03;1;2,516;102,369;155,803;76,8;
0,365;36,222;36,784;36,58;25,676;35,539;36,115;34,048;71,286;386,314;90,337;232,651;2,2;26,344;253,211;62,371;222,953;0;9;-71,155;9,48;635,016;9,48;0;16,344;22,31;0,03;1;2,516;102,377;155,851;76,8;
0,366;36,221;36,784;36,58;25,673;35,539;36,114;34,047;71,277;386,322;90,351;232,699;2,2;26,345;253,191;62,357;222,904;0;9;-71,044;9,48;634,849;9,48;0;16,344;22,327;0,03;1;2,516;102,385;155,899;76,8;
0,367;36,221;36,783;36,579;25,671;35,538;36,113;34,045;71,267;386,33;90,365;232,747;2,2;26,347;253,171;62,344;222,856;0;9;-70,934;9,48;634,683;9,48;0;16,344;22,343;0,03;1;2,516;102,393;155,947;76,8;
0,368;36,22;36,783;36,579;25,669;35,537;36,111;34,044;71,258;386,337;90,378;232,794;2,2;26,348;253,15;62,33;222,807;0;9;-70,824;9,48;634,517;9,48;0;16,344;22,359;0,03;1;2,516;102,401;155,994;76,8;
0,369;36,22;36,783;36,578;25,667;35,536;36,11;34,042;71,249;386,345;90,392;232,842;2,2;26,35;253,13;62,317;222,759;0;9;-70,715;9,48;634,352;9,48;0;16,344;22,376;0,03;1;2,516;102,409;156,042;76,8;
0,37;36,22;36,782;36,578;25,664;35,536;36,109;34,041;71,24;386,353;90,405;232,889;2,2;26,351;253,109;62,303;222,711;0;9;-70,606;9,48;634,188;9,48;0;16,344;22,392;0,03;1;2,516;102,417;156,089;76,8;
0,371;36,219;36,782;36,577;25,662;35,535;36,108;34,039;71,23;386,361;90,419;232,937;2,2;26,352;253,089;62,29;222,663;0;9;-70,497;9,48;634,025;9,48;0;16,344;22,408;0,03;1;2,516;102,425;156,137;76,8;
0,372;36,219;36,781;36,577;25,66;35,534;36,107;34,038;71,221;386,369;90,433;232,984;2,2;26,354;253,068;62,277;222,615;0;9;-70,388;9,48;633,862;9,48;0;16,344;22,425;0,03;1;2,516;102,433;156,184;76,8;
0,373;36,218;36,781;36,576;25,657;35,534;36,106;34,036;71,212;386,377;90,446;233,031;2,2;26,355;253,048;62,263;222,567;0;9;-70,28;9,48;633,7;9,48;0;16,344;22,441;0,03;1;2,516;102,441;156,231;76,8;
0,374;36,218;36,781;36,576;25,655;35,533;36,105;34,035;71,202;386,385;90,46;233,078;2,2;26,357;253,027;62,25;222,52;0;9;-70,173;9,48;633,538;9,48;0;16,344;22,457;0,03;1;2,516;102,449;156,278;76,8;
0,375;36,217;36,78;36,575;25,653;35,532;36,103;34,033;71,193;386,393;90,474;233,126;2,2;26,358;253,007;62,237;222,473;0;9;-70,065;9,48;633,377;9,48;0;16,344;22,474;0,03;1;2,516;102,456;156,326;76,8;
0,376;36,217;36,78;36,575;25,651;35,532;36,102;34,032;71,184;386,4;90,488;233,173;2,2;26,359;252,986;62,224;222,426;0;9;-69,958;9,48;633,217;9,48;0;16,344;22,49;0,03;1;2,516;102,464;156,373;76,8;
0,377;36,216;36,78;36,574;25,649;35,531;36,101;34,031;71,174;386,408;90,501;233,219;2,2;26,361;252,966;62,211;222,379;0;9;-69,851;9,48;633,057;9,48;0;16,344;22,506;0,03;1;2,516;102,472;156,419;76,8;
0,378;36,216;36,779;36,574;25,646;35,53;36,1;34,029;71,165;386,416;90,515;233,266;2,2;26,362;252,945;62,197;222,332;0;9;-69,745;9,48;632,899;9,48;0;16,344;22,523;0,03;1;2,516;102,48;156,466;76,8;
0,379;36,215;36,779;36,573;25,644;35,529;36,099;34,028;71,155;386,424;90,529;233,313;2,2;26,364;252,924;62,184;222,286;0;9;-69,638;9,48;632,74;9,48;0;16,344;22,539;0,03;1;2,516;102,488;156,513;76,8;
0,38;36,215;36,779;36,573;25,642;35,529;36,098;34,026;71,146;386,432;90,543;233,36;2,2;26,365;252,904;62,172;222,24;0;9;-69,533;9,48;632,583;9,48;0;16,344;22,555;0,03;1;2,516;102,495;156,56;76,8;
0,381;36,214;36,778;36,573;25,64;35,528;36,097;34,025;71,136;386,439;90,557;233,406;2,2;26,366;252,883;62,159;222,194;0;9;-69,427;9,48;632,426;9,48;0;16,344;22,572;0,03;1;2,516;102,503;156,606;76,8;
0,382;36,214;36,778;36,572;25,638;35,527;36,096;34,024;71,127;386,447;90,57;233,453;2,2;26,368;252,862;62,146;222,148;0;9;-69,322;9,48;632,269;9,48;0;16,344;22,588;0,03;1;2,516;102,511;156,653;76,8;
0,383;36,214;36,777;36,572;25,635;35,527;36,094;34,022;71,117;386,455;90,584;233,499;2,2;26,369;252,841;62,133;222,102;0;9;-69,217;9,48;632,113;9,48;0;16,344;22,604;0,03;1;2,516;102,519;156,699;76,8;
0,384;36,213;36,777;36,571;25,633;35,526;36,093;34,021;71,108;386,463;90,598;233,546;2,2;26,37;252,821;62,12;222,056;0;9;-69,112;9,48;631,958;9,48;0;16,344;22,621;0,03;1;2,516;102,526;156,746;76,8;
0,385;36,213;36,777;36,571;25,631;35,525;36,092;34,019;71,098;386,47;90,612;233,592;2,2;26,372;252,8;62,107;222,011;0;9;-69,007;9,48;631,804;9,48;0;16,344;22,637;0,03;1;2,516;102,534;156,792;76,8;
0,386;36,212;36,776;36,57;25,629;35,525;36,091;34,018;71,089;386,478;90,626;233,638;2,2;26,373;252,779;62,095;221,966;0;9;-68,903;9,48;631,65;9,48;0;16,344;22,653;0,03;1;2,516;102,542;156,838;76,8;
0,387;36,212;36,776;36,57;25,627;35,524;36,09;34,017;71,079;386,486;90,64;233,684;2,2;26,374;252,758;62,082;221,921;0;9;-68,8;9,48;631,496;9,48;0;16,344;22,67;0,03;1;2,516;102,549;156,884;76,8;
0,388;36,211;36,776;36,569;25,625;35,523;36,089;34,015;71,07;386,493;90,654;233,73;2,2;26,375;252,737;62,07;221,876;0;9;-68,696;9,48;631,343;9,48;0;16,344;22,686;0,03;1;2,516;102,557;156,93;76,8;
0,389;36,211;36,775;36,569;25,623;35,522;36,088;34,014;71,06;386,501;90,668;233,776;2,2;26,377;252,716;62,057;221,831;0;9;-68,593;9,48;631,191;9,48;0;16,344;22,702;0,03;1;2,516;102,565;156,976;76,8;
0,39;36,21;36,775;36,568;25,621;35,522;36,087;34,013;71,051;386,509;90,682;233,822;2,2;26,378;252,696;62,045;221,786;0;9;-68,49;9,48;631,04;9,48;0;16,344;22,719;0,03;1;2,516;102,572;157,022;76,8;
0,391;36,21;36,775;36,568;25,618;35,521;36,085;34,011;71,041;386,516;90,696;233,868;2,2;26,379;252,675;62,032;221,742;0;9;-68,387;9,48;630,889;9,48;0;16,344;22,735;0,03;1;2,516;102,58;157,068;76,8;
0,392;36,209;36,774;36,567;25,616;35,52;36,084;34,01;71,031;386,524;90,71;233,914;2,2;26,38;252,654;62,02;221,698;0;9;-68,284;9,48;630,738;9,48;0;16,344;22,752;0,03;1;2,516;102,588;157,114;76,8;
0,393;36,209;36,774;36,567;25,614;35,52;36,083;34,009;71,022;386,532;90,725;233,96;2,2;26,382;252,633;62,008;221,654;0;9;-68,182;9,48;630,588;9,48;0;16,344;22,768;0,03;1;2,516;102,595;157,16;76,8;
0,394;36,208;36,773;36,566;25,612;35,519;36,082;34,007;71,012;386,539;90,739;234,006;2,2;26,383;252,612;61,995;221,61;0;9;-68,08;9,48;630,439;9,48;0;16,344;22,784;0,03;1;2,516;102,603;157,206;76,8;
0,395;36,208;36,773;36,566;25,61;35,518;36,081;34,006;71,002;386,547;90,753;234,051;2,2;26,384;252,591;61,983;221,566;0;9;-67,979;9,48;630,29;9,48;0;16,344;22,801;0,03;1;2,516;102,611;157,251;76,8;
0,396;36,207;36,773;36,565;25,608;35,518;36,08;34,005;70,993;386,554;90,767;234,097;2,2;26,385;252,57;61,971;221,522;0;9;-67,877;9,48;630,142;9,48;0;16,344;22,817;0,03;1;2,516;102,618;157,297;76,8;
0,397;36,207;36,772;36,565;25,606;35,517;36,079;34,004;70,983;386,562;90,781;234,142;2,2;26,386;252,549;61,959;221,479;0;9;-67,776;9,48;629,995;9,48;0;16,344;22,833;0,03;1;2,516;102,626;157,342;76,8;
0,398;36,207;36,772;36,564;25,604;35,516;36,078;34,002;70,973;386,569;90,795;234,188;2,2;26,388;252,528;61,947;221,435;0;9;-67,675;9,48;629,847;9,48;0;16,344;22,85;0,03;1;2,516;102,633;157,388;76,8;
0,399;36,206;36,771;36,564;25,602;35,516;36,076;34,001;70,963;386,577;90,81;234,233;2,2;26,389;252,507;61,934;221,392;0;9;-67,574;9,48;629,701;9,48;0;16,344;22,866;0,03;1;2,516;102,641;157,433;76,8;
0,4;36,206;36,771;36,563;25,6;35,515;36,075;34;70,954;386,585;90,824;234,279;2,2;26,39;252,486;61,922;221,349;0;9;-67,474;9,48;629,555;9,48;0;16,344;22,882;0,03;1;2,516;102,648;157,479;76,8;
0,401;36,205;36,771;36,563;25,598;35,514;36,074;33,998;70,944;386,592;90,838;234,324;2,2;26,391;252,465;61,91;221,306;0;9;-67,374;9,48;629,41;9,48;0;16,344;22,899;0,03;1;2,516;102,656;157,524;76,8;
0,402;36,205;36,77;36,562;25,596;35,513;36,073;33,997;70,934;386,6;90,852;234,369;2,2;26,392;252,444;61,898;221,264;0;9;-67,274;9,48;629,265;9,48;0;16,344;22,915;0,03;1;2,516;102,663;157,569;76,8;
0,403;36,204;36,77;36,562;25,594;35,513;36,072;33,996;70,924;386,607;90,867;234,414;2,2;26,393;252,423;61,887;221,221;0;9;-67,174;9,48;629,12;9,48;0;16,344;22,931;0,03;1;2,516;102,671;157,614;76,8;
0,404;36,204;36,769;36,561;25,592;35,512;36,071;33,995;70,915;386,615;90,881;234,459;2,2;26,394;252,402;61,875;221,179;0;9;-67,075;9,48;628,976;9,48;0;16,344;22,948;0,03;1;2,516;102,678;157,659;76,8;
0,405;36,203;36,769;36,561;25,59;35,511;36,07;33,993;70,905;386,622;90,895;234,505;2,2;26,396;252,381;61,863;221,136;0;9;-66,976;9,48;628,833;9,48;0;16,344;22,964;0,03;1;2,516;102,686;157,705;76,8;
0,406;36,203;36,769;36,56;25,588;35,511;36,069;33,992;70,895;386,63;90,91;234,55;2,2;26,397;252,36;61,851;221,094;0;9;-66,877;9,48;628,69;9,48;0;16,344;22,98;0,03;1;2,516;102,693;157,75;76,8;
0,407;36,202;36,768;36,56;25,586;35,51;36,068;33,991;70,885;386,637;90,924;234,595;2,2;26,398;252,339;61,839;221,052;0;9;-66,778;9,48;628,548;9,48;0;16,344;22,997;0,03;1;2,516;102,701;157,795;76,8;
0,408;36,202;36,768;36,559;25,584;35,509;36,067;33,99;70,875;386,645;90,938;234,64;2,2;26,399;252,318;61,828;221,011;0;9;-66,68;9,48;628,406;9,48;0;16,344;23,013;0,03;1;2,516;102,708;157,84;76,8;
0,409;36,201;36,768;36,559;25,582;35,509;36,065;33,989;70,866;386,652;90,953;234,684;2,2;26,4;252,297;61,816;220,969;0;9;-66,581;9,48;628,265;9,48;0;16,344;23,029;0,03;1;2,516;102,716;157,884;76,8;
0,41;36,201;36,767;36,558;25,58;35,508;36,064;33,987;70,856;386,66;90,967;234,729;2,2;26,401;252,276;61,804;220,927;0;9;-66,483;9,48;628,124;9,48;0;16,344;23,046;0,03;1;2,516;102,723;157,929;76,8;
0,411;36,2;36,767;36,558;25,578;35,507;36,063;33,986;70,846;386,667;90,982;234,774;2,2;26,402;252,255;61,793;220,886;0;9;-66,386;9,48;627,984;9,48;0;16,344;23,062;0,03;1;2,516;102,731;157,974;76,8;
0,412;36,2;36,766;36,557;25,576;35,506;36,062;33,985;70,836;386,674;90,996;234,819;2,2;26,403;252,234;61,781;220,845;0;9;-66,288;9,48;627,844;9,48;0;16,344;23,078;0,03;1;2,516;102,738;158,019;76,8;
0,413;36,2;36,766;36,557;25,574;35,506;36,061;33,984;70,826;386,682;91,011;234,864;2,2;26,404;252,213;61,77;220,804;0;9;-66,191;9,48;627,705;9,48;0;16,344;23,095;0,03;1;2,516;102,746;158,064;76,8;
0,414;36,199;36,766;36,556;25,572;35,505;36,06;33,982;70,816;386,689;91,025;234,908;2,2;26,405;252,192;61,758;220,763;0;9;-66,094;9,48;627,567;9,48;0;16,344;23,111;0,03;1;2,516;102,753;158,108;76,8;
0,415;36,199;36,765;36,556;25,57;35,504;36,059;33,981;70,806;386,697;91,04;234,953;2,2;26,406;252,171;61,747;220,722;0;9;-65,997;9,48;627,428;9,48;0;16,344;23,127;0,03;1;2,516;102,761;158,153;76,8;
0,416;36,198;36,765;36,555;25,568;35,504;36,058;33,98;70,796;386,704;91,054;234,997;2,2;26,407;252,15;61,735;220,681;0;9;-65,9;9,48;627,291;9,48;0;16,344;23,144;0,03;1;2,516;102,768;158,197;76,8;
0,417;36,198;36,764;36,555;25,566;35,503;36,057;33,979;70,786;386,712;91,069;235,042;2,2;26,408;252,129;61,724;220,64;0;9;-65,804;9,48;627,153;9,48;0;16,344;23,16;0,03;1;2,516;102,775;158,242;76,8;
0,418;36,197;36,764;36,555;25,564;35,502;36,056;33,978;70,776;386,719;91,083;235,086;2,2;26,409;252,108;61,713;220,6;0;9;-65,707;9,48;627,016;9,48;0;16,344;23,176;0,03;1;2,516;102,783;158,286;76,8;
0,419;36,197;36,763;36,554;25,563;35,502;36,055;33,977;70,766;386,726;91,098;235,131;2,2;26,41;252,087;61,702;220,56;0;9;-65,611;9,48;626,88;9,48;0;16,344;23,193;0,03;1;2,516;102,79;158,331;76,8;
0,42;36,196;36,763;36,554;25,561;35,501;36,053;33,975;70,756;386,734;91,112;235,175;2,2;26,411;252,066;61,69;220,52;0;9;-65,516;9,48;626,744;9,48;0;16,344;23,209;0,03;1;2,516;102,798;158,375;76,8;
0,421;36,196;36,763;36,553;25,559;35,5;36,052;33,974;70,746;386,741;91,127;235,22;2,2;26,412;252,046;61,679;220,48;0;9;-65,42;9,48;626,609;9,48;0;16,344;23,226;0,03;1;2,516;102,805;158,42;76,8;
0,422;36,195;36,762;36,553;25,557;35,5;36,051;33,973;70,736;386,749;91,142;235,264;2,2;26,413;252,025;61,668;220,44;0;9;-65,325;9,48;626,474;9,48;0;16,344;23,242;0,03;1;2,516;102,812;158,464;76,8;
0,423;36,195;36,762;36,552;25,555;35,499;36,05;33,972;70,726;386,756;91,156;235,308;2,2;26,414;252,004;61,657;220,4;0;9;-65,229;9,48;626,34;9,48;0;16,344;23,258;0,03;1;2,516;102,82;158,508;76,8;
0,424;36,194;36,761;36,552;25,553;35,498;36,049;33,971;70,716;386,763;91,171;235,353;2,2;26,415;251,983;61,646;220,36;0;9;-65,134;9,48;626,206;9,48;0;16,344;23,275;0,03;1;2,516;102,827;158,553;76,8;
0,425;36,194;36,761;36,551;25,551;35,497;36,048;33,97;70,706;386,771;91,186;235,397;2,2;26,416;251,962;61,635;220,321;0;9;-65,04;9,48;626,072;9,48;0;16,344;23,291;0,03;1;2,516;102,834;158,597;76,8;
0,426;36,193;36,761;36,55;25,549;35,497;36,047;33,969;70,696;386,778;91,2;235,441;2,2;26,417;251,941;61,624;220,281;0;9;-64,945;9,48;625,939;9,48;0;16,344;23,307;0,03;1;2,516;102,842;158,641;76,8;
0,427;36,193;36,76;36,55;25,547;35,496;36,046;33,967;70,686;386,785;91,215;235,485;2,2;26,418;251,92;61,613;220,242;0;9;-64,851;9,48;625,807;9,48;0;16,344;23,324;0,03;1;2,516;102,849;158,685;76,8;
0,428;36,193;36,76;36,549;25,546;35,495;36,045;33,966;70,676;386,793;91,23;235,529;2,2;26,419;251,899;61,602;220,203;0;9;-64,756;9,48;625,675;9,48;0;16,344;23,34;0,03;1;2,516;102,857;158,729;76,8;
0,429;36,192;36,759;36,549;25,544;35,495;36,044;33,965;70,666;386,8;91,244;235,573;2,2;26,42;251,878;61,591;220,164;0;9;-64,662;9,48;625,543;9,48;0;16,344;23,356;0,03;1;2,516;102,864;158,773;76,8;
0,43;36,192;36,759;36,548;25,542;35,494;36,043;33,964;70,656;386,807;91,259;235,617;2,2;26,421;251,857;61,58;220,125;0;9;-64,569;9,48;625,412;9,48;0;16,344;23,373;0,03;1;2,516;102,871;158,817;76,8;
0,431;36,191;36,759;36,548;25,54;35,493;36,042;33,963;70,646;386,815;91,274;235,661;2,2;26,422;251,836;61,569;220,086;0;9;-64,475;9,48;625,281;9,48;0;16,344;23,389;0,03;1;2,516;102,879;158,861;76,8;
0,432;36,191;36,758;36,547;25,538;35,493;36,041;33,962;70,636;386,822;91,289;235,705;2,2;26,423;251,815;61,558;220,048;0;9;-64,382;9,48;625,151;9,48;0;16,344;23,405;0,03;1;2,516;102,886;158,905;76,8;
0,433;36,19;36,758;36,547;25,536;35,492;36,04;33,961;70,626;386,829;91,304;235,749;2,2;26,424;251,795;61,548;220,009;0;9;-64,288;9,48;625,021;9,48;0;16,344;23,422;0,03;1;2,516;102,893;158,949;76,8;
0,434;36,19;36,757;36,546;25,535;35,491;36,038;33,96;70,616;386,837;91,318;235,793;2,2;26,425;251,774;61,537;219,971;0;9;-64,195;9,48;624,891;9,48;0;16,344;23,438;0,03;1;2,516;102,9;158,993;76,8;
0,435;36,189;36,757;36,546;25,533;35,491;36,037;33,959;70,605;386,844;91,333;235,837;2,2;26,426;251,753;61,526;219,932;0;9;-64,102;9,48;624,762;9,48;0;16,344;23,454;0,03;1;2,516;102,908;159,037;76,8;
0,436;36,189;36,756;36,545;25,531;35,49;36,036;33,958;70,595;386,851;91,348;235,881;2,2;26,427;251,732;61,515;219,894;0;9;-64,01;9,48;624,634;9,48;0;16,344;23,471;0,03;1;2,516;102,915;159,081;76,8;
0,437;36,188;36,756;36,545;25,529;35,489;36,035;33,956;70,585;386,859;91,363;235,925;2,2;26,427;251,711;61,505;219,856;0;9;-63,917;9,48;624,505;9,48;0;16,344;23,487;0,03;1;2,516;102,922;159,125;76,8;
0,438;36,188;36,756;36,544;25,527;35,488;36,034;33,955;70,575;386,866;91,378;235,968;2,2;26,428;251,69;61,494;219,818;0;9;-63,825;9,48;624,378;9,48;0;16,344;23,503;0,03;1;2,516;102,93;159,168;76,8;
0,439;36,187;36,755;36,544;25,526;35,488;36,033;33,954;70,565;386,873;91,393;236,012;2,2;26,429;251,67;61,484;219,781;0;9;-63,733;9,48;624,25;9,48;0;16,344;23,52;0,03;1;2,516;102,937;159,212;76,8;
0,44;36,187;36,755;36,543;25,524;35,487;36,032;33,953;70,555;386,88;91,408;236,056;2,2;26,43;251,649;61,473;219,743;0;9;-63,641;9,48;624,123;9,48;0;16,344;23,536;0,03;1;2,516;102,944;159,256;76,8;
0,441;36,186;36,754;36,543;25,522;35,486;36,031;33,952;70,544;386,888;91,422;236,1;2,2;26,431;251,628;61,463;219,705;0;9;-63,549;9,48;623,997;9,48;0;16,344;23,552;0,03;1;2,516;102,951;159,3;76,8;
0,442;36,186;36,754;36,542;25,52;35,486;36,03;33,951;70,534;386,895;91,437;236,143;2,2;26,432;251,607;61,452;219,668;0;9;-63,458;9,48;623,871;9,48;0;16,344;23,569;0,03;1;2,516;102,959;159,343;76,8;
0,443;36,185;36,753;36,542;25,519;35,485;36,029;33,95;70,524;386,902;91,452;236,187;2,2;26,433;251,587;61,442;219,631;0;9;-63,366;9,48;623,745;9,48;0;16,344;23,585;0,03;1;2,516;102,966;159,387;76,8;
0,444;36,185;36,753;36,541;25,517;35,484;36,028;33,949;70,514;386,909;91,467;236,231;2,2;26,434;251,566;61,431;219,593;0;9;-63,275;9,48;623,62;9,48;0;16,344;23,601;0,03;1;2,516;102,973;159,431;76,8;
0,445;36,184;36,753;36,541;25,515;35,484;36,027;33,948;70,504;386,917;91,482;236,274;2,2;26,434;251,545;61,421;219,556;0;9;-63,184;9,48;623,495;9,48;0;16,344;23,618;0,03;1;2,516;102,981;159,474;76,8;
0,446;36,184;36,752;36,54;25,513;35,483;36,026;33,947;70,493;386,924;91,497;236,318;2,2;26,435;251,525;61,41;219,519;0;9;-63,093;9,48;623,371;9,48;0;16,344;23,634;0,03;1;2,516;102,988;159,518;76,8;
0,447;36,184;36,752;36,54;25,511;35,482;36,025;33,946;70,483;386,931;91,512;236,361;2,2;26,436;251,504;61,4;219,482;0;9;-63,002;9,48;623,247;9,48;0;16,344;23,65;0,03;1;2,516;102,995;159,561;76,8;
0,448;36,183;36,751;36,539;25,51;35,482;36,024;33,945;70,473;386,938;91,527;236,405;2,2;26,437;251,483;61,39;219,446;0;9;-62,912;9,48;623,123;9,48;0;16,344;23,667;0,03;1;2,516;103,002;159,605;76,8;
0,449;36,183;36,751;36,539;25,508;35,481;36,023;33,944;70,463;386,946;91,542;236,448;2,2;26,438;251,463;61,38;219,409;0;9;-62,821;9,48;623;9,48;0;16,344;23,683;0,03;1;2,516;103,009;159,648;76,8;
0,45;36,182;36,75;36,538;25,506;35,48;36,022;33,943;70,452;386,953;91,557;236,492;2,2;26,438;251,442;61,369;219,372;0;9;-62,731;9,48;622,877;9,48;0;16,344;23,7;0,03;1;2,516;103,017;159,692;76,8;
0,451;36,182;36,75;36,538;25,505;35,48;36,021;33,942;70,442;386,96;91,572;236,535;2,2;26,439;251,421;61,359;219,336;0;9;-62,641;9,48;622,754;9,48;0;16,344;23,716;0,03;1;2,516;103,024;159,735;76,8;
0,452;36,181;36,75;36,537;25,503;35,479;36,02;33,941;70,432;386,967;91,587;236,578;2,2;26,44;251,401;61,349;219,3;0;9;-62,551;9,48;622,632;9,48;0;16,344;23,732;0,03;1;2,516;103,031;159,778;76,8;
0,453;36,181;36,749;36,537;25,501;35,478;36,018;33,94;70,422;386,975;91,602;236,622;2,2;26,441;251,38;61,339;219,263;0;9;-62,462;9,48;622,511;9,48;0;16,344;23,749;0,03;1;2,516;103,038;159,822;76,8;
0,454;36,18;36,749;36,536;25,499;35,477;36,017;33,939;70,411;386,982;91,618;236,665;2,2;26,442;251,36;61,329;219,227;0;9;-62,372;9,48;622,389;9,48;0;16,344;23,765;0,03;1;2,516;103,046;159,865;76,8;
0,455;36,18;36,748;36,536;25,498;35,477;36,016;33,938;70,401;386,989;91,633;236,708;2,2;26,442;251,339;61,319;219,191;0;9;-62,283;9,48;622,269;9,48;0;16,344;23,781;0,03;1;2,516;103,053;159,908;76,8;
0,456;36,179;36,748;36,535;25,496;35,476;36,015;33,937;70,391;386,996;91,648;236,752;2,2;26,443;251,319;61,309;219,155;0;9;-62,193;9,48;622,148;9,48;0;16,344;23,798;0,03;1;2,516;103,06;159,952;76,8;
0,457;36,179;36,747;36,535;25,494;35,475;36,014;33,936;70,38;387,003;91,663;236,795;2,2;26,444;251,298;61,299;219,12;0;9;-62,104;9,48;622,028;9,48;0;16,344;23,814;0,03;1;2,516;103,067;159,995;76,8;
0,458;36,178;36,747;36,534;25,493;35,475;36,013;33,935;70,37;387,011;91,678;236,838;2,2;26,445;251,278;61,289;219,084;0;9;-62,015;9,48;621,908;9,48;0;16,344;23,83;0,03;1;2,516;103,074;160,038;76,8;
0,459;36,178;36,746;36,534;25,491;35,474;36,012;33,934;70,36;387,018;91,693;236,881;2,2;26,446;251,257;61,279;219,048;0;9;-61,927;9,48;621,789;9,48;0;16,344;23,847;0,03;1;2,516;103,082;160,081;76,8;
0,46;36,177;36,746;36,533;25,489;35,473;36,011;33,933;70,349;387,025;91,708;236,924;2,2;26,446;251,237;61,269;219,013;0;9;-61,838;9,48;621,67;9,48;0;16,344;23,863;0,03;1;2,516;103,089;160,124;76,8;
0,461;36,177;36,746;36,533;25,488;35,473;36,01;33,932;70,339;387,032;91,723;236,968;2,2;26,447;251,216;61,259;218,977;0;9;-61,75;9,48;621,551;9,48;0;16,344;23,879;0,03;1;2,516;103,096;160,168;76,8;
0,462;36,176;36,745;36,532;25,486;35,472;36,009;33,931;70,329;387,039;91,739;237,011;2,2;26,448;251,196;61,249;218,942;0;9;-61,661;9,48;621,433;9,48;0;16,344;23,896;0,03;1;2,516;103,103;160,211;76,8;
0,463;36,176;36,745;36,532;25,484;35,471;36,008;33,93;70,318;387,047;91,754;237,054;2,2;26,449;251,176;61,239;218,907;0;9;-61,573;9,48;621,315;9,48;0;16,344;23,912;0,03;1;2,516;103,11;160,254;76,8;
0,464;36,175;36,744;36,531;25,483;35,471;36,007;33,929;70,308;387,054;91,769;237,097;2,2;26,449;251,155;61,229;218,872;0;9;-61,485;9,48;621,197;9,48;0;16,344;23,928;0,03;1;2,516;103,117;160,297;76,8;
0,465;36,175;36,744;36,531;25,481;35,47;36,006;33,928;70,298;387,061;91,784;237,14;2,2;26,45;251,135;61,22;218,837;0;9;-61,398;9,48;621,08;9,48;0;16,344;23,945;0,03;1;2,516;103,125;160,34;76,8;
0,466;36,174;36,743;36,53;25,479;35,469;36,005;33,927;70,287;387,068;91,799;237,183;2,2;26,451;251,115;61,21;218,802;0;9;-61,31;9,48;620,963;9,48;0;16,344;23,961;0,03;1;2,516;103,132;160,383;76,8;
0,467;36,174;36,743;36,53;25,478;35,469;36,004;33,926;70,277;387,075;91,815;237,226;2,2;26,451;251,094;61,2;218,767;0;9;-61,222;9,48;620,847;9,48;0;16,344;23,977;0,03;1;2,516;103,139;160,426;76,8;
0,468;36,173;36,742;36,529;25,476;35,468;36,003;33,925;70,267;387,082;91,83;237,269;2,2;26,452;251,074;61,19;218,733;0;9;-61,135;9,48;620,731;9,48;0;16,344;23,994;0,03;1;2,516;103,146;160,469;76,8;
0,469;36,173;36,742;36,529;25,474;35,467;36,002;33,924;70,256;387,089;91,845;237,312;2,2;26,453;251,054;61,181;218,698;0;9;-61,048;9,48;620,615;9,48;0;16,344;24,01;0,03;1;2,516;103,153;160,512;76,8;
0,47;36,173;36,742;36,528;25,473;35,467;36,001;33,923;70,246;387,097;91,86;237,355;2,2;26,454;251,033;61,171;218,664;0;9;-60,961;9,48;620,5;9,48;0;16,344;24,026;0,03;1;2,516;103,16;160,555;76,8;
0,471;36,172;36,741;36,527;25,471;35,466;36;33,922;70,236;387,104;91,876;237,398;2,2;26,454;251,013;61,161;218,629;0;9;-60,874;9,48;620,385;9,48;0;16,344;24,043;0,03;1;2,516;103,168;160,598;76,8;
0,472;36,172;36,741;36,527;25,469;35,465;35,999;33,921;70,225;387,111;91,891;237,441;2,2;26,455;250,993;61,152;218,595;0;9;-60,787;9,48;620,27;9,48;0;16,344;24,059;0,03;1;2,516;103,175;160,641;76,8;
0,473;36,171;36,74;36,526;25,468;35,465;35,998;33,92;70,215;387,118;91,906;237,484;2,2;26,456;250,973;61,142;218,561;0;9;-60,7;9,48;620,156;9,48;0;16,344;24,075;0,03;1;2,516;103,182;160,684;76,8;
0,474;36,171;36,74;36,526;25,466;35,464;35,997;33,919;70,204;387,125;91,922;237,527;2,2;26,456;250,953;61,133;218,527;0;9;-60,614;9,48;620,042;9,48;0;16,344;24,092;0,03;1;2,516;103,189;160,727;76,8;
0,475;36,17;36,739;36,525;25,465;35,463;35,996;33,918;70,194;387,132;91,937;237,57;2,2;26,457;250,933;61,123;218,493;0;9;-60,527;9,48;619,928;9,48;0;16,344;24,108;0,03;1;2,516;103,196;160,77;76,8;
